GH43_9.hmm	273	gene_13094	745	8.4e-96	55	273	3	215	0.798534798534799
GH109.hmm	126	gene_13119	327	3.4e-09	2	120	2	112	0.936507936507937
GH20.hmm	337	gene_13153	578	1.3e-115	8	337	77	449	0.976261127596439
GH108.hmm	86	gene_13157	174	1.5e-22	3	86	9	99	0.965116279069767
GH95.hmm	722	gene_13169	814	1e-248	5	718	40	781	0.987534626038781
GH9.hmm	418	gene_13234	813	2.2e-35	6	358	335	759	0.842105263157895
GH43_27.hmm	285	gene_13248	488	1.7e-120	1	285	126	459	0.996491228070175
GH35.hmm	307	gene_13259	760	1e-116	1	306	20	332	0.993485342019544
CBM32.hmm	124	gene_13259	760	3.4e-10	6	69	682	754	0.508064516129032
CE3.hmm	194	gene_1330	220	6.2e-14	50	184	69	209	0.690721649484536
CE2.hmm	209	gene_1331	361	1.3e-54	2	209	146	347	0.990430622009569
CE3.hmm	194	gene_13316	165	5.5e-06	66	190	16	156	0.639175257731959
CE3.hmm	194	gene_1332	229	1.2e-13	54	188	69	210	0.690721649484536
GH77.hmm	494	gene_13324	398	1.5e-147	1	385	11	398	0.777327935222672
GH20.hmm	337	gene_13334	691	1.6e-117	8	336	83	430	0.973293768545994
CBM32.hmm	124	gene_13334	691	2e-11	21	110	579	678	0.717741935483871
GH25.hmm	177	gene_13371	294	8.4e-46	1	177	4	179	0.994350282485876
GT2.hmm	168	gene_13390	326	2.5e-15	2	167	8	178	0.982142857142857
GH109.hmm	126	gene_13453	333	8.8e-12	5	121	1	108	0.920634920634921
dockerin.hmm	21	gene_13488	722	0.00032	1	21	666	686	0.952380952380952
CBM3.hmm	88	gene_13488	722	1.5e-17	1	87	484	573	0.977272727272727
GH9.hmm	418	gene_13488	722	1.7e-117	1	417	34	459	0.995215311004785
GH92.hmm	491	gene_13516	811	6.6e-191	3	491	73	560	0.993890020366599
CE3.hmm	194	gene_13539	300	3.2e-08	69	183	161	283	0.587628865979381
GH3.hmm	216	gene_13546	741	1.7e-67	2	214	61	281	0.981481481481482
GH3.hmm	216	gene_13570	773	7.3e-70	3	215	72	303	0.981481481481482
GH13_9.hmm	291	gene_13592	721	1.6e-141	1	290	184	484	0.993127147766323
CBM48.hmm	76	gene_13592	721	4.3e-21	3	71	32	117	0.894736842105263
GH3.hmm	216	gene_13602	729	1.8e-74	2	216	71	294	0.990740740740741
GH38.hmm	269	gene_13614	806	9.3e-26	33	174	45	194	0.524163568773234
GH13_31.hmm	350	gene_13626	552	5.6e-165	1	349	28	371	0.994285714285714
GH3.hmm	216	gene_13650	744	8.8e-65	3	215	71	291	0.981481481481482
GH32.hmm	293	gene_13659	472	4.1e-69	1	291	30	313	0.989761092150171
GH92.hmm	491	gene_13670	782	5.1e-138	3	491	251	776	0.993890020366599
GT4.hmm	160	gene_13684	383	5.7e-39	10	160	204	353	0.9375
GT4.hmm	160	gene_13685	244	1.3e-34	8	159	65	215	0.94375
GH109.hmm	126	gene_13707	327	4.9e-13	2	122	2	113	0.952380952380952
GH13_41.hmm	116	gene_13709	476	3.1e-06	33	116	188	339	0.71551724137931
AA6.hmm	195	gene_13719	138	1.5e-06	1	108	3	83	0.548717948717949
GT2.hmm	168	gene_1374	333	5.7e-26	2	168	6	177	0.988095238095238
CBM35.hmm	123	gene_13748	300	2.3e-14	15	123	193	296	0.878048780487805
CE2.hmm	209	gene_13750	239	4.4e-09	62	197	84	213	0.645933014354067
dockerin.hmm	21	gene_13766	452	0.00022	2	21	398	417	0.904761904761905
GH5_4.hmm	268	gene_13766	452	1.2e-84	3	263	79	361	0.970149253731343
dockerin.hmm	21	gene_13766	452	7e-05	3	20	433	450	0.80952380952381
GT4.hmm	160	gene_13769	374	3.3e-36	4	159	184	340	0.96875
GT4.hmm	160	gene_13770	160	8.2e-30	41	157	14	129	0.725
GH3.hmm	216	gene_13776	796	2.5e-59	3	215	108	333	0.981481481481482
GH95.hmm	722	gene_13782	794	1.9e-269	10	715	31	778	0.976454293628809
GH25.hmm	177	gene_13792	492	1.3e-43	1	176	299	479	0.988700564971751
GH97.hmm	631	gene_13815	719	3.3e-248	10	630	5	705	0.98256735340729
GT4.hmm	160	gene_13818	257	1.5e-15	12	147	77	217	0.84375
CE7.hmm	313	gene_13883	452	2.2e-07	37	202	128	288	0.527156549520767
GT2.hmm	168	gene_13902	324	1e-32	1	166	6	172	0.982142857142857
GT2.hmm	168	gene_13903	332	1.2e-31	1	164	9	172	0.970238095238095
GH92.hmm	491	gene_13920	718	1.8e-184	3	491	190	696	0.993890020366599
GH43_26.hmm	292	gene_1392	336	9.9e-55	12	292	15	312	0.958904109589041
GH2.hmm	752	gene_1398	1006	5.4e-204	29	748	62	905	0.956117021276596
CE1.hmm	227	gene_13984	271	1.4e-47	1	217	30	257	0.951541850220264
GH88.hmm	329	gene_1400	387	2.6e-123	5	329	51	379	0.984802431610942
GH2.hmm	752	gene_1401	598	3.8e-120	22	489	5	591	0.621010638297872
GH36.hmm	688	gene_14019	736	5.1e-266	4	676	2	687	0.976744186046512
CE1.hmm	227	gene_14036	589	3.1e-23	7	143	311	486	0.599118942731278
CBM51.hmm	134	gene_14079	579	1.9e-33	2	133	28	159	0.977611940298508
GH27.hmm	375	gene_14079	579	2.8e-33	126	342	365	563	0.576
GH28.hmm	325	gene_14087	236	2.6e-22	143	307	8	215	0.504615384615385
GH13_8.hmm	274	gene_14139	675	1e-108	1	274	224	515	0.996350364963504
CBM48.hmm	76	gene_14139	675	6.3e-15	3	73	55	141	0.921052631578947
GH73.hmm	128	gene_1417	518	2.2e-34	2	128	12	144	0.984375
GH20.hmm	337	gene_14176	619	1.4e-69	7	336	105	428	0.976261127596439
GT28.hmm	157	gene_14193	303	7.7e-48	2	155	123	286	0.974522292993631
GT2.hmm	168	gene_14207	433	1.2e-10	1	93	335	430	0.547619047619048
GT2.hmm	168	gene_14207	433	2.3e-14	1	98	74	173	0.577380952380952
GT2.hmm	168	gene_14273	271	7e-19	27	165	5	146	0.821428571428571
CE1.hmm	227	gene_14387	759	7e-10	11	175	567	750	0.722466960352423
GH13_20.hmm	285	gene_14404	352	5e-60	12	282	42	321	0.947368421052632
GH2.hmm	752	gene_1442	1414	4.1e-237	22	749	54	919	0.966755319148936
CBM32.hmm	124	gene_1442	1414	4.6e-21	14	122	1288	1408	0.870967741935484
CBM32.hmm	124	gene_1442	1414	6e-24	8	122	1141	1265	0.919354838709677
GH97.hmm	631	gene_1444	655	8.3e-195	3	630	17	654	0.993660855784469
GH92.hmm	491	gene_14449	658	8.7e-194	4	491	142	649	0.991853360488798
GH3.hmm	216	gene_14491	717	5.5e-67	2	216	83	306	0.990740740740741
GH51.hmm	630	gene_14514	612	5.1e-110	109	542	151	606	0.687301587301587
CBM22.hmm	131	gene_14514	612	8.1e-07	2	126	21	147	0.946564885496183
GH35.hmm	307	gene_14519	752	1e-118	1	306	14	326	0.993485342019544
GT2.hmm	168	gene_14589	747	1.8e-26	1	138	219	357	0.81547619047619
GT2.hmm	168	gene_14589	747	9.4e-18	1	167	477	656	0.988095238095238
CE1.hmm	227	gene_14591	701	6.3e-20	5	209	451	678	0.898678414096916
SLH.hmm	42	gene_14593	699	1.6e-11	1	42	82	123	0.976190476190476
GH125.hmm	402	gene_14646	487	8.8e-185	2	402	71	472	0.995024875621891
CE1.hmm	227	gene_14649	252	2.5e-14	1	217	10	242	0.951541850220264
CE1.hmm	227	gene_14650	257	1e-39	6	220	16	247	0.94273127753304
CBM66.hmm	155	gene_14652	743	1.4e-22	6	155	23	178	0.961290322580645
GH51.hmm	630	gene_14652	743	8.5e-54	130	515	342	725	0.611111111111111
GH28.hmm	325	gene_14654	474	2.4e-62	8	309	47	394	0.926153846153846
CE4.hmm	130	gene_1467	204	2.8e-25	8	121	25	131	0.869230769230769
GH43_17.hmm	270	gene_14691	333	5.8e-100	3	268	39	304	0.981481481481482
GH97.hmm	631	gene_14746	719	9.9e-258	6	630	14	700	0.988906497622821
CBM66.hmm	155	gene_14749	416	9.3e-12	2	148	246	401	0.941935483870968
GH133.hmm	372	gene_14762	657	4.1e-84	10	371	290	632	0.970430107526882
GH2.hmm	752	gene_1478	1089	3.1e-216	21	751	54	954	0.970744680851064
GH43_11.hmm	292	gene_14786	243	2.9e-114	1	238	3	242	0.811643835616438
CE4.hmm	130	gene_14824	283	1.8e-20	5	111	71	181	0.815384615384615
GH23.hmm	135	gene_14828	335	2.7e-12	13	122	68	205	0.807407407407407
GT2.hmm	168	gene_1483	354	2e-33	1	134	7	138	0.791666666666667
GH36.hmm	688	gene_14834	725	7.6e-210	3	686	26	706	0.992732558139535
GH97.hmm	631	gene_14839	712	1.5e-240	4	630	9	698	0.992076069730586
GH43_35.hmm	264	gene_14860	280	2.9e-64	1	179	7	221	0.674242424242424
GH39.hmm	431	gene_14861	375	2.2e-106	121	430	1	310	0.716937354988399
CE1.hmm	227	gene_14892	526	4.5e-14	11	207	294	503	0.863436123348018
GH31.hmm	427	gene_14951	671	3.5e-135	2	427	131	614	0.995316159250585
CE3.hmm	194	gene_14962	225	6.1e-10	5	186	21	213	0.93298969072165
GH23.hmm	135	gene_14994	467	1.2e-22	14	115	314	421	0.748148148148148
GH13_9.hmm	291	gene_15064	472	1.7e-97	3	290	4	290	0.986254295532646
CE1.hmm	227	gene_15101	696	2.2e-17	5	210	447	675	0.903083700440529
GH92.hmm	491	gene_15125	718	1.4e-145	2	435	297	718	0.881873727087576
CBM34.hmm	120	gene_15133	618	4.6e-07	5	116	10	124	0.925
GH13_20.hmm	285	gene_15133	618	8.7e-75	1	284	183	513	0.992982456140351
CBM20.hmm	90	gene_15179	534	1.6e-06	40	86	4	52	0.511111111111111
GH77.hmm	494	gene_15179	534	3e-109	1	310	79	394	0.625506072874494
CBM67.hmm	176	gene_15183	691	5.2e-21	63	171	2	116	0.613636363636364
GH78.hmm	504	gene_15183	691	6.3e-164	3	504	157	673	0.994047619047619
GH43_24.hmm	244	gene_15215	714	2.4e-33	6	238	406	650	0.950819672131147
GH28.hmm	325	gene_15215	714	4.6e-52	62	304	11	305	0.744615384615385
GT35.hmm	674	gene_15219	580	2.1e-196	109	673	1	579	0.836795252225519
GH97.hmm	631	gene_15245	656	6.1e-200	11	630	6	653	0.980982567353407
CBM50.hmm	40	gene_15280	508	9e-06	1	40	460	504	0.975
GT2.hmm	168	gene_15282	323	4.2e-13	2	138	10	157	0.80952380952381
GT2.hmm	168	gene_15309	668	3.2e-15	1	167	244	426	0.988095238095238
PL26.hmm	862	gene_15357	573	1.1e-245	274	858	1	568	0.677494199535963
GT2.hmm	168	gene_15425	327	3.1e-34	1	123	7	128	0.726190476190476
GH36.hmm	688	gene_15461	632	1.5e-241	103	679	2	586	0.837209302325581
GH84.hmm	295	gene_15499	602	4e-107	1	294	151	443	0.993220338983051
CBM66.hmm	155	gene_1552	478	3.6e-09	31	154	61	190	0.793548387096774
GH73.hmm	128	gene_15552	504	6.5e-33	3	128	14	145	0.9765625
GH23.hmm	135	gene_15570	567	7.4e-11	14	121	289	418	0.792592592592593
CBM50.hmm	40	gene_1557	438	1.8e-12	1	39	395	436	0.95
GH23.hmm	135	gene_1557	438	4.6e-24	3	120	137	270	0.866666666666667
GT51.hmm	177	gene_15578	695	3.2e-42	62	177	6	128	0.649717514124294
CBM13.hmm	188	gene_15579	256	8.7e-23	8	141	27	167	0.707446808510638
GH33.hmm	342	gene_15582	357	1.1e-24	21	243	8	253	0.649122807017544
CE14.hmm	124	gene_15643	634	7.6e-09	2	114	353	509	0.903225806451613
dockerin.hmm	21	gene_15644	525	1.1e-05	1	21	462	482	0.952380952380952
GH127.hmm	524	gene_15671	606	1.7e-60	46	524	46	508	0.912213740458015
GH63.hmm	570	gene_15733	682	1.3e-161	12	565	5	679	0.970175438596491
GH29.hmm	346	gene_15737	680	5.4e-91	38	346	23	336	0.890173410404624
GH138.hmm	907	gene_15746	674	0	235	907	1	674	0.74090407938258
CBM48.hmm	76	gene_15761	154	6.7e-08	10	67	39	113	0.75
GT19.hmm	354	gene_15771	382	6.1e-111	2	352	4	359	0.988700564971751
GH3.hmm	216	gene_1577	851	3.5e-70	4	215	43	287	0.976851851851852
GT51.hmm	177	gene_15787	676	5.7e-42	37	175	1	139	0.779661016949153
CE1.hmm	227	gene_15799	256	2.4e-37	6	219	16	246	0.938325991189427
GT4.hmm	160	gene_15850	377	5.3e-25	8	153	195	340	0.90625
GT2.hmm	168	gene_15851	249	1.2e-21	1	128	11	136	0.755952380952381
CBM50.hmm	40	gene_15949	596	2.1e-12	1	40	32	74	0.975
CBM50.hmm	40	gene_15949	596	3.1e-09	1	40	165	209	0.975
CBM50.hmm	40	gene_15949	596	3.6e-08	1	40	86	129	0.975
dockerin.hmm	21	gene_15991	673	0.00087	1	18	624	641	0.80952380952381
GT2.hmm	168	gene_1600	384	4.9e-06	1	118	59	182	0.696428571428571
GT27.hmm	295	gene_16020	217	5.8e-18	1	219	5	217	0.738983050847458
GT2.hmm	168	gene_16028	225	9.8e-22	28	168	9	151	0.833333333333333
PL11.hmm	606	gene_16041	609	5.3e-231	6	567	21	609	0.925742574257426
GH3.hmm	216	gene_16104	665	2.5e-72	2	216	37	259	0.990740740740741
GH51.hmm	630	gene_16117	651	1.5e-115	105	543	182	647	0.695238095238095
CBM16.hmm	116	gene_16117	651	6.8e-07	2	105	54	172	0.887931034482759
GH144.hmm	404	gene_16171	445	5.6e-192	2	403	24	436	0.992574257425743
dockerin.hmm	21	gene_16212	633	0.00074	1	20	578	597	0.904761904761905
GH10.hmm	303	gene_16212	633	1.9e-100	1	302	208	543	0.993399339933993
CBM22.hmm	131	gene_16212	633	8.7e-27	3	129	55	180	0.961832061068702
CE3.hmm	194	gene_16247	353	3.7e-13	1	194	21	211	0.994845360824742
GT20.hmm	475	gene_16251	656	4.2e-152	103	472	1	369	0.776842105263158
CE3.hmm	194	gene_1627	235	7.3e-12	35	183	41	213	0.762886597938144
GH78.hmm	504	gene_16274	654	2.8e-140	4	504	133	629	0.992063492063492
CBM67.hmm	176	gene_16274	654	6.9e-21	69	172	1	109	0.585227272727273
GH43.hmm	248	gene_16294	645	1.4e-63	2	247	340	638	0.987903225806452
GH43_19.hmm	251	gene_16294	645	3.4e-75	2	250	83	314	0.98804780876494
GH38.hmm	269	gene_1634	1190	1.1e-52	1	231	17	249	0.855018587360595
CBM32.hmm	124	gene_1634	1190	9.2e-14	11	110	1068	1173	0.798387096774194
GH3.hmm	216	gene_16364	652	2e-74	3	216	48	269	0.986111111111111
GH127.hmm	524	gene_16373	617	3.3e-39	167	522	51	375	0.677480916030534
CE3.hmm	194	gene_16374	651	1.2e-15	1	192	18	206	0.984536082474227
CE6.hmm	99	gene_16374	651	2.6e-08	2	96	378	505	0.94949494949495
GH109.hmm	126	gene_16378	362	2.3e-35	51	126	2	77	0.595238095238095
GH20.hmm	337	gene_16461	607	4.9e-73	8	336	108	432	0.973293768545994
CBM32.hmm	124	gene_16487	576	5.1e-07	7	109	31	144	0.82258064516129
GH2.hmm	752	gene_16502	593	2.6e-104	23	413	38	496	0.518617021276596
GH78.hmm	504	gene_16549	541	4.9e-101	79	504	61	499	0.843253968253968
GH3.hmm	216	gene_16552	399	8e-40	10	215	131	353	0.949074074074074
dockerin.hmm	21	gene_16554	612	0.00014	2	18	56	72	0.761904761904762
GH5.hmm	275	gene_16554	612	6.9e-37	2	178	95	339	0.64
GH2.hmm	752	gene_1655	815	9.5e-119	30	468	34	579	0.582446808510638
GH30_4.hmm	478	gene_1656	535	1.3e-178	4	478	43	531	0.99163179916318
GH5_4.hmm	268	gene_16622	593	5e-86	3	265	251	563	0.977611940298508
CE10.hmm	341	gene_16644	355	3.1e-18	80	309	99	330	0.671554252199413
CE3.hmm	194	gene_16686	165	1.8e-13	73	183	33	153	0.56701030927835
GT4.hmm	160	gene_16728	381	5.8e-33	10	156	199	345	0.9125
GH94.hmm	1036	gene_16730	634	8.1e-232	327	923	2	634	0.575289575289575
GH31.hmm	427	gene_16732	612	8.1e-93	2	324	283	612	0.754098360655738
GH127.hmm	524	gene_16754	632	2.4e-196	50	524	7	500	0.904580152671756
GH73.hmm	128	gene_16762	493	2.4e-17	60	128	19	91	0.53125
GH1.hmm	429	gene_16796	423	3.1e-133	4	381	3	422	0.878787878787879
