food,cazyme,coef,id,fdr_p,cazy_cat,bin,pairs
Vegetables,GH108,0.787763895922857,MCTs16,0.0223342291254123,GH,Positive (+/+ or -/-),Vegetables_GH108
Vegetables,GH109,0.821110437292338,MCTs16,0.011870571279827,GH,Positive (+/+ or -/-),Vegetables_GH109
Vegetables,GH110,0.847944111713656,MCTs16,0.00776892073394033,GH,Positive (+/+ or -/-),Vegetables_GH110
Vegetables,GH115,0.840036081636566,MCTs16,0.0086403551836384,GH,Positive (+/+ or -/-),Vegetables_GH115
Vegetables,GH116,0.847675695831363,MCTs16,0.00776892073394033,GH,Positive (+/+ or -/-),Vegetables_GH116
Vegetables,GH125,0.801432409383371,MCTs16,0.0179721994647788,GH,Positive (+/+ or -/-),Vegetables_GH125
Vegetables,GH127,0.892857142857143,MCTs16,0.0048970193425188,GH,Positive (+/+ or -/-),Vegetables_GH127
Vegetables,GH13,0.842857142857143,MCTs16,0.0086403551836384,GH,Positive (+/+ or -/-),Vegetables_GH13
Vegetables,GH130,0.792857142857143,MCTs16,0.0207939798071979,GH,Positive (+/+ or -/-),Vegetables_GH130
Vegetables,GH133,0.886906939620025,MCTs16,0.0048970193425188,GH,Positive (+/+ or -/-),Vegetables_GH133
Vegetables,GH137,0.797854586127196,MCTs16,0.0189316831865287,GH,Positive (+/+ or -/-),Vegetables_GH137
Vegetables,GH139,0.814357963784289,MCTs16,0.0137382801687882,GH,Positive (+/+ or -/-),Vegetables_GH139
Vegetables,GH140,0.798927932960734,MCTs16,0.0185864493987837,GH,Positive (+/+ or -/-),Vegetables_GH140
Vegetables,GH141,0.892478851002154,MCTs16,0.0048970193425188,GH,Positive (+/+ or -/-),Vegetables_GH141
Vegetables,GH142,0.896063103415818,MCTs16,0.0048970193425188,GH,Positive (+/+ or -/-),Vegetables_GH142
Vegetables,GH143,0.82227404523476,MCTs16,0.011870571279827,GH,Positive (+/+ or -/-),Vegetables_GH143
Vegetables,GH144,0.835714285714286,MCTs16,0.00903349401765783,GH,Positive (+/+ or -/-),Vegetables_GH144
Vegetables,GH145,0.807864487020698,MCTs16,0.0158806085253475,GH,Positive (+/+ or -/-),Vegetables_GH145
Vegetables,GH15,0.806884856056373,MCTs16,0.0158806085253475,GH,Positive (+/+ or -/-),Vegetables_GH15
Vegetables,GH18,0.789285714285714,MCTs16,0.0222213666648477,GH,Positive (+/+ or -/-),Vegetables_GH18
Vegetables,GH2,0.860714285714286,MCTs16,0.0066966775903422,GH,Positive (+/+ or -/-),Vegetables_GH2
Vegetables,GH20,0.853571428571429,MCTs16,0.0067128594041102,GH,Positive (+/+ or -/-),Vegetables_GH20
Vegetables,GH24,0.893554211730523,MCTs16,0.0048970193425188,GH,Positive (+/+ or -/-),Vegetables_GH24
Vegetables,GH25,0.761653637903445,MCTs16,0.0369548846722167,GH,Positive (+/+ or -/-),Vegetables_GH25
Vegetables,GH26,0.771428571428571,MCTs16,0.0306686112326631,GH,Positive (+/+ or -/-),Vegetables_GH26
Vegetables,GH28,0.839285714285714,MCTs16,0.00867340349137946,GH,Positive (+/+ or -/-),Vegetables_GH28
Vegetables,GH29,0.822899348920426,MCTs16,0.011870571279827,GH,Positive (+/+ or -/-),Vegetables_GH29
Vegetables,GH3,0.871428571428571,MCTs16,0.00592358416506838,GH,Positive (+/+ or -/-),Vegetables_GH3
Vegetables,GH30,0.813226419456676,MCTs16,0.0140240657610871,GH,Positive (+/+ or -/-),Vegetables_GH30
Vegetables,GH31,0.867857142857143,MCTs16,0.00592358416506838,GH,Positive (+/+ or -/-),Vegetables_GH31
Vegetables,GH32,0.76923200007779,MCTs16,0.031481957663574,GH,Positive (+/+ or -/-),Vegetables_GH32
Vegetables,GH33,0.820793802728889,MCTs16,0.011870571279827,GH,Positive (+/+ or -/-),Vegetables_GH33
Vegetables,GH35,0.808588055895723,MCTs16,0.0158806085253475,GH,Positive (+/+ or -/-),Vegetables_GH35
Vegetables,GH36,0.807142857142857,MCTs16,0.0158806085253475,GH,Positive (+/+ or -/-),Vegetables_GH36
Vegetables,GH38,0.803942022207155,MCTs16,0.016891674351387,GH,Positive (+/+ or -/-),Vegetables_GH38
Vegetables,GH42,0.86225540473836,MCTs16,0.00658639110936351,GH,Positive (+/+ or -/-),Vegetables_GH42
Vegetables,GH43,0.885714285714286,MCTs16,0.0048970193425188,GH,Positive (+/+ or -/-),Vegetables_GH43
Vegetables,GH5,0.835714285714286,MCTs16,0.00903349401765783,GH,Positive (+/+ or -/-),Vegetables_GH5
Vegetables,GH51,0.857909189756493,MCTs16,0.0066966775903422,GH,Positive (+/+ or -/-),Vegetables_GH51
Vegetables,GH53,0.834380807012326,MCTs16,0.0092822836355376,GH,Positive (+/+ or -/-),Vegetables_GH53
Vegetables,GH55,0.867622139622623,MCTs16,0.00592358416506838,GH,Positive (+/+ or -/-),Vegetables_GH55
Vegetables,GH57,0.787827371427948,MCTs16,0.0223342291254123,GH,Positive (+/+ or -/-),Vegetables_GH57
Vegetables,GH63,0.835714285714286,MCTs16,0.00903349401765783,GH,Positive (+/+ or -/-),Vegetables_GH63
Vegetables,GH65,0.752934927406275,MCTs16,0.0434843664543814,GH,Positive (+/+ or -/-),Vegetables_GH65
Vegetables,GH66,0.77778277376493,MCTs16,0.0268127957602879,GH,Positive (+/+ or -/-),Vegetables_GH66
Vegetables,GH67,0.840036081636566,MCTs16,0.0086403551836384,GH,Positive (+/+ or -/-),Vegetables_GH67
Vegetables,GH73,0.873332636561932,MCTs16,0.00592358416506838,GH,Positive (+/+ or -/-),Vegetables_GH73
Vegetables,GH76,0.807142857142857,MCTs16,0.0158806085253475,GH,Positive (+/+ or -/-),Vegetables_GH76
Vegetables,GH77,0.853571428571429,MCTs16,0.0067128594041102,GH,Positive (+/+ or -/-),Vegetables_GH77
Vegetables,GH78,0.867857142857143,MCTs16,0.00592358416506838,GH,Positive (+/+ or -/-),Vegetables_GH78
Vegetables,GH84,0.827962307556215,MCTs16,0.010502888614824,GH,Positive (+/+ or -/-),Vegetables_GH84
Vegetables,GH88,0.832142857142857,MCTs16,0.00965120686042987,GH,Positive (+/+ or -/-),Vegetables_GH88
Vegetables,GH89,0.892666902415854,MCTs16,0.0048970193425188,GH,Positive (+/+ or -/-),Vegetables_GH89
Vegetables,GH9,0.8,MCTs16,0.0185015859746516,GH,Positive (+/+ or -/-),Vegetables_GH9
Vegetables,GH92,0.871428571428571,MCTs16,0.00592358416506838,GH,Positive (+/+ or -/-),Vegetables_GH92
Vegetables,GH95,0.831099527576603,MCTs16,0.00981661729270751,GH,Positive (+/+ or -/-),Vegetables_GH95
Vegetables,GH97,0.858677581482184,MCTs16,0.0066966775903422,GH,Positive (+/+ or -/-),Vegetables_GH97
Vegetables,GT14,0.779185448977916,MCTs16,0.0263935988355025,GT,Positive (+/+ or -/-),Vegetables_GT14
Vegetables,GT19,0.885511255903502,MCTs16,0.0048970193425188,GT,Positive (+/+ or -/-),Vegetables_GT19
Vegetables,GT2,0.840036081636566,MCTs16,0.0086403551836384,GT,Positive (+/+ or -/-),Vegetables_GT2
Vegetables,GT20,0.785991563628541,MCTs16,0.0231934260153377,GT,Positive (+/+ or -/-),Vegetables_GT20
Vegetables,GT26,0.84126406390932,MCTs16,0.0086403551836384,GT,Positive (+/+ or -/-),Vegetables_GT26
Vegetables,GT27,0.881144230312398,MCTs16,0.00556044005761056,GT,Positive (+/+ or -/-),Vegetables_GT27
Vegetables,GT28,0.797139030751601,MCTs16,0.0190812623330444,GT,Positive (+/+ or -/-),Vegetables_GT28
Vegetables,GT3,0.775511549168401,MCTs16,0.0278759989822956,GT,Positive (+/+ or -/-),Vegetables_GT3
Vegetables,GT30,0.763994968365834,MCTs16,0.0352172478987924,GT,Positive (+/+ or -/-),Vegetables_GT30
Vegetables,GT35,0.821428571428571,MCTs16,0.011870571279827,GT,Positive (+/+ or -/-),Vegetables_GT35
Vegetables,GT4,0.857909189756493,MCTs16,0.0066966775903422,GT,Positive (+/+ or -/-),Vegetables_GT4
Vegetables,GT51,0.828707883850972,MCTs16,0.0104767577649644,GT,Positive (+/+ or -/-),Vegetables_GT51
Vegetables,GT83,0.863271122192471,MCTs16,0.00658639110936351,GT,Positive (+/+ or -/-),Vegetables_GT83
Vegetables,GT9,0.781754381474405,MCTs16,0.0254643857190287,GT,Positive (+/+ or -/-),Vegetables_GT9
Vegetables,PL10,0.760251044968796,MCTs16,0.0375145724835775,PL,Positive (+/+ or -/-),Vegetables_PL10
Vegetables,PL11,0.816801041080661,MCTs16,0.0128921198748768,PL,Positive (+/+ or -/-),Vegetables_PL11
Vegetables,PL26,0.817209550315225,MCTs16,0.0128921198748768,PL,Positive (+/+ or -/-),Vegetables_PL26
Vegetables,PL8,0.769514463575903,MCTs16,0.031481957663574,PL,Positive (+/+ or -/-),Vegetables_PL8
Fruits,CBM48,0.912286317569255,MCTs20,0.0428190858912966,CBM,Positive (+/+ or -/-),Fruits_CBM48
Fruits,CE4,0.888111888111888,MCTs20,0.0428190858912966,CE,Positive (+/+ or -/-),Fruits_CE4
Fruits,CBM6,0.887933639834664,MCTs20,0.0428190858912966,CBM,Positive (+/+ or -/-),Fruits_CBM6
Fruits,CBM4,-0.884171209157399,MCTs20,0.0461839045647013,CBM,Negative (+/-),Fruits_CBM4
Fruits,GH5,-0.896673879473083,MCTs20,0.0428190858912966,GH,Negative (+/-),Fruits_GH5
Grains,CE11,0.8896686147897,MCTs20,0.0428190858912966,CE,Positive (+/+ or -/-),Grains_CE11
Grains,CE4,0.916083916083916,MCTs20,0.0428190858912966,CE,Positive (+/+ or -/-),Grains_CE4
Grains,GH13,0.895104895104895,MCTs20,0.0428190858912966,GH,Positive (+/+ or -/-),Grains_GH13
Grains,GH23,0.888111888111888,MCTs20,0.0428190858912966,GH,Positive (+/+ or -/-),Grains_GH23
Grains,GH28,0.912831465370457,MCTs20,0.0428190858912966,GH,Positive (+/+ or -/-),Grains_GH28
Grains,GH57,0.882663350106316,MCTs20,0.0461839045647013,GH,Positive (+/+ or -/-),Grains_GH57
Grains,GH77,0.888111888111888,MCTs20,0.0428190858912966,GH,Positive (+/+ or -/-),Grains_GH77
Grains,GT28,0.8896686147897,MCTs20,0.0428190858912966,GT,Positive (+/+ or -/-),Grains_GT28
Grains,GT35,0.881118881118881,MCTs20,0.0461839045647013,GT,Positive (+/+ or -/-),Grains_GT35
Grains,GT51,0.8896686147897,MCTs20,0.0428190858912966,GT,Positive (+/+ or -/-),Grains_GT51
Vegetables,CBM4,0.89169607051193,MCTs20,0.0428190858912966,CBM,Positive (+/+ or -/-),Vegetables_CBM4
Eggs,PL1,-0.749694861213416,MCTs22,0.0388416248017687,PL,Negative (+/-),Eggs_PL1
Eggs,PL15,-0.757494155399373,MCTs22,0.0328413704433177,PL,Negative (+/-),Eggs_PL15
Fats,CBM20,-0.834603283197056,MCTs22,0.0185615116229137,CBM,Negative (+/-),Fats_CBM20
Fats,CBM22,-0.774010553695251,MCTs22,0.0269919386457667,CBM,Negative (+/-),Fats_CBM22
Fats,CBM30,-0.739880815139192,MCTs22,0.0474672902069874,CBM,Negative (+/-),Fats_CBM30
Fats,CBM32,-0.762887425291719,MCTs22,0.0308198576938805,CBM,Negative (+/-),Fats_CBM32
Fats,CBM67,-0.77466947046997,MCTs22,0.0268590856789704,CBM,Negative (+/-),Fats_CBM67
Fats,CBM9,-0.813561310158668,MCTs22,0.0185615116229137,CBM,Negative (+/-),Fats_CBM9
Fats,AA6,-0.768576448348943,MCTs22,0.0301493579741217,AA,Negative (+/-),Fats_AA6
Fats,CE1,-0.766740457761101,MCTs22,0.0301786306710879,CE,Negative (+/-),Fats_CE1
Fats,CE10,-0.791176470588235,MCTs22,0.0201174872127329,CE,Negative (+/-),Fats_CE10
Fats,CE11,-0.768102076186127,MCTs22,0.0301493579741217,CE,Negative (+/-),Fats_CE11
Fats,CE12,-0.794690224977185,MCTs22,0.0196953535291146,CE,Negative (+/-),Fats_CE12
Fats,CE14,-0.879884243052037,MCTs22,0.0185615116229137,CE,Negative (+/-),Fats_CE14
Fats,CE15,-0.758539329210829,MCTs22,0.0326474544313016,CE,Negative (+/-),Fats_CE15
Fats,CE3,-0.793230531157838,MCTs22,0.0198770349977951,CE,Negative (+/-),Fats_CE3
Fats,CE6,-0.794095860267586,MCTs22,0.0196953535291146,CE,Negative (+/-),Fats_CE6
Fats,CE7,-0.852097360928364,MCTs22,0.0185615116229137,CE,Negative (+/-),Fats_CE7
Fats,CE8,-0.805313238289739,MCTs22,0.0185615116229137,CE,Negative (+/-),Fats_CE8
Fats,CE9,-0.800588884879154,MCTs22,0.0187047477193979,CE,Negative (+/-),Fats_CE9
Fats,GH105,-0.754050891408031,MCTs22,0.0351469799298019,GH,Negative (+/-),Fats_GH105
Fats,GH106,-0.818852139888409,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH106
Fats,GH109,-0.794117647058823,MCTs22,0.0196953535291146,GH,Negative (+/-),Fats_GH109
Fats,GH110,-0.759382104039786,MCTs22,0.0325828464560993,GH,Negative (+/-),Fats_GH110
Fats,GH115,-0.777042152970944,MCTs22,0.0255168939860356,GH,Negative (+/-),Fats_GH115
Fats,GH123,-0.785872177436522,MCTs22,0.0214701281145958,GH,Negative (+/-),Fats_GH123
Fats,GH125,-0.806475567856206,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH125
Fats,GH127,-0.765268787016838,MCTs22,0.0307559670015758,GH,Negative (+/-),Fats_GH127
Fats,GH13,-0.801179072121033,MCTs22,0.0187047477193979,GH,Negative (+/-),Fats_GH13
Fats,GH130,-0.830022299764417,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH130
Fats,GH133,-0.804124583415596,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH133
Fats,GH139,-0.791735986222623,MCTs22,0.0201100027380697,GH,Negative (+/-),Fats_GH139
Fats,GH140,-0.740416200771885,MCTs22,0.047324935707698,GH,Negative (+/-),Fats_GH140
Fats,GH141,-0.826573893170756,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH141
Fats,GH142,-0.849127291319002,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH142
Fats,GH144,-0.812961117299284,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH144
Fats,GH145,-0.784084451094948,MCTs22,0.0223023684868678,GH,Negative (+/-),Fats_GH145
Fats,GH15,-0.802702429646289,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH15
Fats,GH18,-0.810015606004721,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH18
Fats,GH2,-0.794117647058823,MCTs22,0.0196953535291146,GH,Negative (+/-),Fats_GH2
Fats,GH20,-0.817647058823529,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH20
Fats,GH23,-0.837142797409644,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH23
Fats,GH24,-0.833714040590144,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH24
Fats,GH26,-0.809418909344733,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH26
Fats,GH27,-0.762325445528312,MCTs22,0.0308198576938805,GH,Negative (+/-),Fats_GH27
Fats,GH28,-0.808823529411765,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH28
Fats,GH29,-0.810015606004721,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH29
Fats,GH3,-0.811764705882353,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH3
Fats,GH30,-0.762887425291719,MCTs22,0.0308198576938805,GH,Negative (+/-),Fats_GH30
Fats,GH31,-0.841795665718522,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH31
Fats,GH32,-0.762325445528312,MCTs22,0.0308198576938805,GH,Negative (+/-),Fats_GH32
Fats,GH33,-0.788815518925049,MCTs22,0.0209206185753604,GH,Negative (+/-),Fats_GH33
Fats,GH35,-0.815035153111854,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH35
Fats,GH36,-0.823529411764706,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH36
Fats,GH38,-0.787924271295501,MCTs22,0.0210570276701046,GH,Negative (+/-),Fats_GH38
Fats,GH42,-0.754050891408031,MCTs22,0.0351469799298019,GH,Negative (+/-),Fats_GH42
Fats,GH43,-0.811764705882353,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH43
Fats,GH5,-0.781136765188576,MCTs22,0.0236113474833517,GH,Negative (+/-),Fats_GH5
Fats,GH51,-0.826470588235294,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH51
Fats,GH53,-0.790258866845342,MCTs22,0.0203508875315842,GH,Negative (+/-),Fats_GH53
Fats,GH57,-0.82032489553569,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH57
Fats,GH63,-0.834437311997206,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH63
Fats,GH65,-0.823270406830253,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH65
Fats,GH66,-0.78703213700132,MCTs22,0.0210570276701046,GH,Negative (+/-),Fats_GH66
Fats,GH67,-0.798233560826471,MCTs22,0.0196953535291146,GH,Negative (+/-),Fats_GH67
Fats,GH73,-0.843888985892191,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH73
Fats,GH76,-0.806475567856206,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH76
Fats,GH77,-0.811764705882353,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH77
Fats,GH78,-0.814705882352941,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH78
Fats,GH84,-0.77916284966332,MCTs22,0.0246434422502468,GH,Negative (+/-),Fats_GH84
Fats,GH88,-0.821797651182972,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH88
Fats,GH89,-0.769914854189091,MCTs22,0.0294524256670577,GH,Negative (+/-),Fats_GH89
Fats,GH9,-0.835294117647059,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH9
Fats,GH92,-0.823529411764706,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH92
Fats,GH94,-0.78703213700132,MCTs22,0.0210570276701046,GH,Negative (+/-),Fats_GH94
Fats,GH95,-0.747058823529412,MCTs22,0.0410580709461938,GH,Negative (+/-),Fats_GH95
Fats,GH97,-0.83590898274147,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH97
Fats,GH99,-0.80913978129911,MCTs22,0.0185615116229137,GH,Negative (+/-),Fats_GH99
Fats,GT101,-0.766691247351236,MCTs22,0.0301786306710879,GT,Negative (+/-),Fats_GT101
Fats,GT14,-0.838382091644624,MCTs22,0.0185615116229137,GT,Negative (+/-),Fats_GT14
Fats,GT19,-0.804718252439552,MCTs22,0.0185615116229137,GT,Negative (+/-),Fats_GT19
Fats,GT2,-0.797058823529412,MCTs22,0.0196953535291146,GT,Negative (+/-),Fats_GT2
Fats,GT27,-0.792038844251996,MCTs22,0.0201100027380697,GT,Negative (+/-),Fats_GT27
Fats,GT28,-0.805597339062877,MCTs22,0.0185615116229137,GT,Negative (+/-),Fats_GT28
Fats,GT3,-0.759029120890786,MCTs22,0.0325828464560993,GT,Negative (+/-),Fats_GT3
Fats,GT30,-0.745575182621563,MCTs22,0.0421631292819825,GT,Negative (+/-),Fats_GT30
Fats,GT35,-0.794702201902101,MCTs22,0.0196953535291146,GT,Negative (+/-),Fats_GT35
Fats,GT4,-0.767647058823529,MCTs22,0.0301493579741217,GT,Negative (+/-),Fats_GT4
Fats,GT51,-0.770251203528126,MCTs22,0.0294524256670577,GT,Negative (+/-),Fats_GT51
Fats,GT83,-0.761976806797158,MCTs22,0.0308198576938805,GT,Negative (+/-),Fats_GT83
Fats,GT9,-0.764237870540965,MCTs22,0.0307559670015758,GT,Negative (+/-),Fats_GT9
Fats,PL10,-0.776964792449813,MCTs22,0.0255168939860356,PL,Negative (+/-),Fats_PL10
Fats,PL11,-0.832965641252943,MCTs22,0.0185615116229137,PL,Negative (+/-),Fats_PL11
Fats,PL12,-0.739279541555085,MCTs22,0.047688334721198,PL,Negative (+/-),Fats_PL12
Fats,PL15,-0.802140176346291,MCTs22,0.0185615116229137,PL,Negative (+/-),Fats_PL15
Fats,PL22,-0.76419948386813,MCTs22,0.0307559670015758,PL,Negative (+/-),Fats_PL22
Fats,PL26,-0.797349037673622,MCTs22,0.0196953535291146,PL,Negative (+/-),Fats_PL26
Fats,PL8,-0.807665938345924,MCTs22,0.0185615116229137,PL,Negative (+/-),Fats_PL8
Fats,PL9,-0.764806288522516,MCTs22,0.0307559670015758,PL,Negative (+/-),Fats_PL9
Fruits,CBM37,-0.824168994807181,MCTs22,0.0185615116229137,CBM,Negative (+/-),Fruits_CBM37
Fruits,CBM48,-0.757949998044154,MCTs22,0.0327998693204459,CBM,Negative (+/-),Fruits_CBM48
Grains,GH112,0.781396150581656,MCTs22,0.0236113474833517,GH,Positive (+/+ or -/-),Grains_GH112
Grains,GH25,0.80295749622302,MCTs22,0.0185615116229137,GH,Positive (+/+ or -/-),Grains_GH25
Sweets and Beverages,GH28,-0.991031208965115,MCTs29,0.0108918171812654,GH,Negative (+/-),Sweets and Beverages_GH28
Sweets and Beverages,GH53,-0.991031208965115,MCTs29,0.0108918171812654,GH,Negative (+/-),Sweets and Beverages_GH53
Vegetables,GH97,0.991031208965115,MCTs29,0.0108918171812654,GH,Positive (+/+ or -/-),Vegetables_GH97
Meats,GH8,0.87761676179056,MCTs33,0.019885200281836,GH,Positive (+/+ or -/-),Meats_GH8
