#queryid	MCT.f.0596	MCT.f.0597	MCT.f.0598	MCT.f.0599	MCT.f.0600	MCT.f.0601	MCT.f.0602	MCT.f.0603	MCT.f.0604	MCT.f.0605	MCT.f.0606	MCT.f.0607	MCT.f.0608	MCT.f.0609	MCT.f.0610	MCT.f.0611	MCT.f.0612	taxonomy
cazy_0090_gene_11556	0.0	2.0	1.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0120_gene_12120	0.0	1.0	2.0	4.0	2.0	1.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0138_gene_12301	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0141_gene_12349	0.0	2.0	1.0	1.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0184_gene_13574	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0196_gene_13760	0.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0209_gene_13914	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0247_gene_14662	1.0	4.0	2.0	3.0	1.0	0.0	0.0	1.0	2.0	1.0	2.0	1.0	3.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0248_gene_14662	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0253_gene_14813	1.0	2.0	6.0	2.0	0.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	2.0	1.0	0.0	3.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0270_gene_15215	0.0	2.0	3.0	1.0	1.0	0.0	0.0	1.0	3.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0286_gene_15582	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0346_gene_17135	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0356_gene_17221	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0465_gene_2008	0.0	3.0	7.0	0.0	0.0	2.0	2.0	2.0	4.0	10.0	0.0	1.0	3.0	0.0	3.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0479_gene_20482	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0513_gene_21166	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0593_gene_23670	1.0	11.0	8.0	3.0	1.0	4.0	3.0	1.0	3.0	3.0	2.0	3.0	7.0	0.0	0.0	7.0	3.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0594_gene_23670	1.0	7.0	3.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	3.0	0.0	0.0	10.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0602_gene_23860	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0625_gene_2814	0.0	3.0	3.0	0.0	0.0	1.0	1.0	1.0	4.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0651_gene_3366	0.0	5.0	9.0	2.0	3.0	2.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0773_gene_5530	0.0	2.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0775_gene_5530	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0794_gene_6059	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0811_gene_6423	0.0	3.0	7.0	2.0	2.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0820_gene_6796	1.0	1.0	5.0	0.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	4.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0835_gene_7147	0.0	1.0	2.0	4.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0851_gene_7424	0.0	0.0	4.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	4.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0869_gene_7749	0.0	2.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0871_gene_7749	0.0	2.0	2.0	2.0	2.0	3.0	1.0	1.0	9.0	4.0	4.0	0.0	3.0	3.0	1.0	13.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0885_gene_8042	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0886_gene_8042	1.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	4.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0911_gene_8258	1.0	9.0	4.0	5.0	1.0	1.0	1.0	1.0	1.0	3.0	8.0	2.0	1.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0917_gene_8386	0.0	0.0	2.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0945_gene_8820	2.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	3.0	0.0	3.0	1.0	2.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0778_gene_5559	0.0	4.0	11.0	0.0	0.0	2.0	1.0	3.0	5.0	6.0	1.0	0.0	4.0	0.0	3.0	3.0	3.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM34
cazy_0034_gene_10603	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM35
cazy_0214_gene_14026	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM35
cazy_0495_gene_20845	1.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM35
cazy_0954_gene_8879	0.0	2.0	2.0	2.0	2.0	3.0	0.0	0.0	2.0	1.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM35
cazy_0473_gene_20335	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM44
cazy_0551_gene_22100	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM44
cazy_0001_gene_10085	2.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0050_gene_10821	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0067_gene_11120	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	5.0	0.0	0.0	1.0	1.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0164_gene_13101	0.0	3.0	3.0	0.0	0.0	1.0	1.0	1.0	4.0	8.0	0.0	0.0	4.0	0.0	5.0	1.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0212_gene_14006	0.0	6.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	0.0	4.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0532_gene_21677	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	2.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0665_gene_3545	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0668_gene_3621	0.0	6.0	3.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0671_gene_3703	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0725_gene_4894	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	4.0	2.0	0.0	1.0	0.0	2.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0734_gene_5120	1.0	5.0	6.0	2.0	1.0	3.0	2.0	0.0	0.0	0.0	6.0	1.0	1.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0753_gene_5348	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0854_gene_7494	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0933_gene_854	0.0	0.0	6.0	0.0	0.0	0.0	1.0	1.0	3.0	4.0	1.0	1.0	3.0	0.0	2.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_1002_gene_984	0.0	1.0	2.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_1003_gene_984	1.0	1.0	3.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_1006_gene_985	0.0	2.0	2.0	3.0	3.0	5.0	4.0	3.0	0.0	3.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0025_gene_10359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0039_gene_10646	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0237_gene_14516	0.0	4.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0238_gene_14516	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0239_gene_14516	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0533_gene_2169	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0545_gene_21894	0.0	3.0	3.0	0.0	0.0	2.0	1.0	0.0	0.0	3.0	2.0	1.0	1.0	0.0	1.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0546_gene_21894	0.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0547_gene_21894	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0588_gene_23510	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0600_gene_23821	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0601_gene_23821	0.0	2.0	1.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0606_gene_24018	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0616_gene_24509	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0635_gene_3094	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0692_gene_4343	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0712_gene_4605	0.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0713_gene_4605	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0714_gene_4605	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0747_gene_5312	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0748_gene_5312	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0826_gene_7043	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	2.0	0.0	4.0	0.0	2.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0976_gene_936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0977_gene_936	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0978_gene_936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0979_gene_936	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0980_gene_936	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM50
cazy_0950_gene_8857	0.0	3.0	1.0	2.0	1.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	4.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM51
cazy_0951_gene_8857	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM51
cazy_0700_gene_4411	1.0	6.0	9.0	3.0	2.0	0.0	3.0	0.0	2.0	6.0	7.0	1.0	3.0	0.0	2.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM57
cazy_0722_gene_4876	1.0	3.0	3.0	4.0	1.0	2.0	1.0	0.0	1.0	6.0	3.0	0.0	0.0	0.0	2.0	4.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM57
cazy_0955_gene_8879	0.0	6.0	5.0	3.0	4.0	5.0	2.0	3.0	6.0	1.0	2.0	0.0	7.0	4.0	0.0	6.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM57
cazy_0003_gene_10085	0.0	2.0	2.0	3.0	1.0	3.0	0.0	1.0	4.0	0.0	5.0	2.0	5.0	4.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM6
cazy_0046_gene_10749	3.0	6.0	4.0	4.0	0.0	1.0	0.0	0.0	3.0	0.0	5.0	2.0	2.0	1.0	1.0	2.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM6
cazy_0693_gene_4346	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	3.0	0.0	0.0	1.0	0.0	4.0	1.0	4.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM6
