#queryid	MCT.f.0307	MCT.f.0308	MCT.f.0310	MCT.f.0311	MCT.f.0312	MCT.f.0313	MCT.f.0314	MCT.f.0315	MCT.f.0316	MCT.f.0318	MCT.f.0319	MCT.f.0320	MCT.f.0321	MCT.f.0322	MCT.f.0323	taxonomy
cazy_0190_gene_12586	0.0	0.0	1.0	2.0	1.0	0.0	2.0	1.0	4.0	2.0	2.0	0.0	2.0	1.0	3.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0218_gene_12931	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0229_gene_13056	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0246_gene_13278	0.0	1.0	0.0	2.0	6.0	3.0	4.0	4.0	2.0	2.0	2.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0247_gene_13278	2.0	4.0	2.0	6.0	8.0	5.0	7.0	17.0	8.0	8.0	8.0	0.0	8.0	4.0	13.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0263_gene_13517	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	3.0	1.0	2.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0290_gene_13956	0.0	0.0	0.0	1.0	2.0	2.0	2.0	7.0	2.0	3.0	0.0	0.0	0.0	3.0	3.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0302_gene_14025	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0328_gene_14399	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0367_gene_15026	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	4.0	2.0	1.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0368_gene_15026	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0385_gene_15309	1.0	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	3.0	5.0	0.0	1.0	3.0	4.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0386_gene_15310	0.0	0.0	1.0	1.0	2.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0387_gene_15310	3.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0391_gene_15376	0.0	0.0	1.0	1.0	3.0	1.0	1.0	3.0	2.0	1.0	7.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0450_gene_16381	1.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0463_gene_16450	0.0	0.0	0.0	0.0	1.0	2.0	1.0	2.0	0.0	1.0	4.0	0.0	3.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0548_gene_18489	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0593_gene_19618	0.0	3.0	2.0	0.0	2.0	0.0	5.0	2.0	6.0	2.0	3.0	0.0	0.0	3.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0594_gene_19634	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0625_gene_20340	0.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0645_gene_20699	1.0	3.0	0.0	3.0	3.0	7.0	4.0	7.0	2.0	3.0	6.0	0.0	5.0	4.0	8.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0665_gene_21112	0.0	0.0	0.0	0.0	3.0	1.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0698_gene_21785	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0709_gene_21975	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0808_gene_24154	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0872_gene_2691	2.0	3.0	1.0	3.0	4.0	0.0	3.0	10.0	4.0	5.0	4.0	0.0	6.0	5.0	10.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0873_gene_2691	2.0	4.0	2.0	5.0	7.0	4.0	9.0	10.0	3.0	7.0	0.0	0.0	5.0	3.0	6.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0878_gene_2763	0.0	3.0	1.0	3.0	8.0	3.0	5.0	9.0	3.0	7.0	4.0	0.0	2.0	1.0	5.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0886_gene_2820	1.0	0.0	1.0	1.0	2.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0888_gene_2821	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0920_gene_3181	0.0	3.0	4.0	0.0	2.0	2.0	4.0	1.0	6.0	3.0	2.0	2.0	2.0	0.0	3.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0928_gene_3283	0.0	0.0	0.0	1.0	3.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0953_gene_3773	3.0	4.0	3.0	3.0	4.0	5.0	6.0	14.0	2.0	4.0	5.0	0.0	7.0	6.0	10.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_0994_gene_4326	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1018_gene_4806	1.0	0.0	0.0	2.0	4.0	4.0	6.0	5.0	3.0	6.0	2.0	0.0	1.0	4.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1042_gene_5126	0.0	3.0	1.0	2.0	1.0	0.0	0.0	2.0	7.0	4.0	1.0	0.0	0.0	1.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1078_gene_5561	2.0	1.0	0.0	1.0	4.0	0.0	3.0	4.0	4.0	5.0	3.0	0.0	5.0	2.0	4.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1104_gene_5973	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1133_gene_6576	1.0	2.0	1.0	0.0	0.0	2.0	5.0	2.0	3.0	0.0	2.0	0.0	1.0	0.0	3.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1135_gene_6587	5.0	7.0	1.0	1.0	5.0	6.0	9.0	10.0	11.0	9.0	6.0	1.0	6.0	10.0	10.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1138_gene_6674	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1141_gene_6679	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1162_gene_6964	2.0	4.0	8.0	7.0	15.0	2.0	8.0	12.0	10.0	10.0	10.0	0.0	6.0	9.0	12.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1165_gene_6977	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1178_gene_7116	0.0	2.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1207_gene_7508	2.0	0.0	0.0	1.0	1.0	2.0	1.0	3.0	1.0	0.0	1.0	0.0	1.0	1.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1217_gene_7642	0.0	2.0	0.0	0.0	1.0	2.0	2.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1224_gene_7788	0.0	1.0	0.0	0.0	1.0	4.0	1.0	0.0	1.0	2.0	5.0	0.0	1.0	3.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1228_gene_7840	1.0	0.0	2.0	1.0	7.0	4.0	5.0	9.0	3.0	5.0	3.0	0.0	2.0	3.0	6.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1252_gene_8105	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	2.0	1.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1253_gene_8109	0.0	0.0	0.0	2.0	1.0	2.0	3.0	5.0	3.0	1.0	8.0	0.0	3.0	2.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1260_gene_8192	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1290_gene_8478	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1307_gene_8735	0.0	2.0	3.0	4.0	4.0	2.0	5.0	4.0	5.0	4.0	3.0	0.0	2.0	3.0	3.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1396_gene_9838	1.0	1.0	1.0	0.0	3.0	0.0	1.0	4.0	2.0	4.0	2.0	0.0	1.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM32
cazy_1026_gene_4942	0.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM34
cazy_0110_gene_11625	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM35
cazy_0425_gene_15796	0.0	0.0	0.0	1.0	2.0	0.0	1.0	3.0	3.0	0.0	3.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM35
cazy_0448_gene_16377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM35
cazy_0632_gene_20533	0.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM35
cazy_0893_gene_2900	0.0	0.0	0.0	1.0	2.0	1.0	2.0	3.0	0.0	2.0	0.0	0.0	1.0	2.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM35
cazy_0895_gene_2908	2.0	3.0	0.0	3.0	5.0	7.0	4.0	9.0	3.0	2.0	7.0	0.0	10.0	4.0	12.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM35
cazy_1064_gene_5369	0.0	1.0	0.0	1.0	3.0	1.0	1.0	2.0	1.0	4.0	1.0	0.0	1.0	0.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM35
cazy_1113_gene_6106	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	3.0	0.0	2.0	0.0	1.0	1.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM35
cazy_1337_gene_9135	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM35
cazy_0004_gene_10116	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM37
cazy_0910_gene_3018	1.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	1.0	2.0	1.0	0.0	2.0	1.0	5.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM37
cazy_0515_gene_17638	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM4
cazy_0925_gene_3261	0.0	1.0	0.0	0.0	4.0	0.0	1.0	1.0	2.0	2.0	3.0	0.0	1.0	7.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM4
cazy_0989_gene_4249	1.0	2.0	1.0	1.0	3.0	1.0	2.0	6.0	4.0	4.0	4.0	0.0	4.0	3.0	4.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM4
cazy_0670_gene_21201	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM40
cazy_1289_gene_8477	1.0	0.0	0.0	1.0	6.0	0.0	2.0	6.0	3.0	5.0	2.0	1.0	2.0	3.0	4.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM40
cazy_0005_gene_10116	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM44
cazy_0009_gene_10198	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM44
cazy_0805_gene_24125	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM44
cazy_0022_gene_10354	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0106_gene_11610	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0173_gene_1235	1.0	0.0	1.0	2.0	1.0	0.0	0.0	2.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0310_gene_14226	0.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0426_gene_15802	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0462_gene_1643	5.0	0.0	1.0	4.0	2.0	1.0	1.0	1.0	1.0	1.0	20.0	0.0	0.0	2.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0675_gene_21306	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0729_gene_22624	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	1.0	0.0	1.0	3.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0787_gene_23925	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0790_gene_23945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
cazy_0791_gene_23945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM48
